Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Mapping project name,ESCO - SE NOC,,,,,,
Mapping project author,default-author,,,,,,
Mapping project version,,,,,,,
Mapping project version date,csv_generator$today@1751f89f,,,,,,
Classification 1 Name,Esco - yrken,,,,,,
Classification 1 Concept type,Occupation,,,,,,
Classification 1 Version,1.1.1,,,,,,
Classification 1 Language,sv,,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,,
Classification 2 Name,Swedish Standard Classification of Occupations 2012,,,,,,
Classification 2 Concept type,Occupation,,,,,,
Classification 2 Version,18,,,,,,
Classification 2 Language,sv,,,,,,
Classification 2 Landing page,https://atlas.jobtechdev.se/,,,,,,
,,,,,,,
,,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/8289625a-c1c1-4a49-8ddd-37be4c3cd3fc,"yrkeslärare, vård- och omsorg",http://data.europa.eu/esco/occupation/8289625a-c1c1-4a49-8ddd-37be4c3cd3fc,http://data.jobtechdev.se/taxonomy/concept/dnHn_7QE_eaL,Lärare i yrkesämnen,http://data.jobtechdev.se/taxonomy/concept/dnHn_7QE_eaL,skos:broadMatch,
http://data.europa.eu/esco/occupation/f6ca9392-708d-46cb-a2e9-51519595baa2,"dramalärare, gymnasieskola",http://data.europa.eu/esco/occupation/f6ca9392-708d-46cb-a2e9-51519595baa2,http://data.jobtechdev.se/taxonomy/concept/pUgn_qWq_yog,Dramalärare/Dramapedagog,http://data.jobtechdev.se/taxonomy/concept/pUgn_qWq_yog,skos:exactMatch,
http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,"musiklärare, gymnasieskola",http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,http://data.jobtechdev.se/taxonomy/concept/zrQ9_1z2_kT3,Musikpedagog/Musiklärare,http://data.jobtechdev.se/taxonomy/concept/zrQ9_1z2_kT3,skos:exactMatch,
http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,"administratör, utbildningsplaner",http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,http://data.jobtechdev.se/taxonomy/concept/wgpx_nrT_Wd7,"Utbildningskonsulent, skola",http://data.jobtechdev.se/taxonomy/concept/wgpx_nrT_Wd7,skos:closeMatch,
http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,"administratör, utbildningsplaner",http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,Skol- och utbildningskonsulenter,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,skos:broadMatch,
http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,"samordnare, behov av specialundervisning",http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,http://data.jobtechdev.se/taxonomy/concept/wgpx_nrT_Wd7,"Utbildningskonsulent, skola",http://data.jobtechdev.se/taxonomy/concept/wgpx_nrT_Wd7,skos:broadMatch,
http://data.europa.eu/esco/occupation/1044dedc-81d1-48b6-96b3-ced5393b2de1,lärare för särskilt begåvade elever,http://data.europa.eu/esco/occupation/1044dedc-81d1-48b6-96b3-ced5393b2de1,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,Speciallärare,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,skos:broadMatch,
http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,"lärare i läs- och skrivkunnighet, vuxenutbildning",http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,Speciallärare,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,skos:broadMatch,
http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,"lärare, stödundervisning",http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,Speciallärare,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,skos:broadMatch,
http://data.europa.eu/esco/occupation/b6beb46d-9ed2-4a66-9117-7e3f21f234dd,"speciallärare, förskola",http://data.europa.eu/esco/occupation/b6beb46d-9ed2-4a66-9117-7e3f21f234dd,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,Speciallärare,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,skos:broadMatch,
http://data.europa.eu/esco/occupation/f89b12a1-689f-4a4f-8695-abb620810f1e,"speciallärare, grundskola",http://data.europa.eu/esco/occupation/f89b12a1-689f-4a4f-8695-abb620810f1e,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,Speciallärare,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,skos:broadMatch,
http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,"speciallärare, gymnasieskola",http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,Speciallärare,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,skos:broadMatch,
http://data.europa.eu/esco/occupation/622ccd55-910f-483d-8661-44c6162156bf,"speciallärare, hemundervisning",http://data.europa.eu/esco/occupation/622ccd55-910f-483d-8661-44c6162156bf,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,Speciallärare,http://data.jobtechdev.se/taxonomy/concept/dhXy_7Te_Tzb,skos:broadMatch,
http://data.europa.eu/esco/occupation/9711dcfc-d9a8-4fba-9c5e-8428d8bcb53e,"lärare, språkskola",http://data.europa.eu/esco/occupation/9711dcfc-d9a8-4fba-9c5e-8428d8bcb53e,http://data.jobtechdev.se/taxonomy/concept/q6gW_H1Q_RuP,Övriga språklärare,http://data.jobtechdev.se/taxonomy/concept/q6gW_H1Q_RuP,skos:broadMatch,
http://data.europa.eu/esco/occupation/b6c851d1-bf09-40aa-aa50-47dde84e7d50,cirkuslärare,http://data.europa.eu/esco/occupation/b6c851d1-bf09-40aa-aa50-47dde84e7d50,http://data.jobtechdev.se/taxonomy/concept/dnHn_7QE_eaL,Lärare i yrkesämnen,http://data.jobtechdev.se/taxonomy/concept/dnHn_7QE_eaL,skos:broadMatch,
http://data.europa.eu/esco/occupation/4588cd69-e6a5-4668-94c7-f02a3d86a649,"lärare, digital kompetens",http://data.europa.eu/esco/occupation/4588cd69-e6a5-4668-94c7-f02a3d86a649,http://data.jobtechdev.se/taxonomy/concept/YtrL_oQj_sck,Datapedagog/IT-pedagog,http://data.jobtechdev.se/taxonomy/concept/YtrL_oQj_sck,skos:exactMatch,
http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d,"coach, muntlig framställning och presentationsteknik",http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d,http://data.jobtechdev.se/taxonomy/concept/34fU_rZj_94W,Övriga pedagoger med teoretisk specialistkompetens,http://data.jobtechdev.se/taxonomy/concept/34fU_rZj_94W,skos:broadMatch,
http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,instruktionsdesigner,http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,http://data.jobtechdev.se/taxonomy/concept/zgdJ_VBy_xLX,Läromedelsintendent,http://data.jobtechdev.se/taxonomy/concept/zgdJ_VBy_xLX,skos:closeMatch,
http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,instruktionsdesigner,http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,Skol- och utbildningskonsulenter,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,skos:broadMatch,
http://data.europa.eu/esco/occupation/653374a9-a96e-4c5b-849f-62ae67b0ed62,"lärare, kriminalvård",http://data.europa.eu/esco/occupation/653374a9-a96e-4c5b-849f-62ae67b0ed62,http://data.jobtechdev.se/taxonomy/concept/34fU_rZj_94W,Övriga pedagoger med teoretisk specialistkompetens,http://data.jobtechdev.se/taxonomy/concept/34fU_rZj_94W,skos:broadMatch,
http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,"lärare, vuxenutbildning",http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,http://data.jobtechdev.se/taxonomy/concept/34fU_rZj_94W,Övriga pedagoger med teoretisk specialistkompetens,http://data.jobtechdev.se/taxonomy/concept/34fU_rZj_94W,skos:broadMatch,
http://data.europa.eu/esco/occupation/ec5b72d1-0206-4179-9abd-570c66bc44b9,utvecklare av e-lärande,http://data.europa.eu/esco/occupation/ec5b72d1-0206-4179-9abd-570c66bc44b9,http://data.jobtechdev.se/taxonomy/concept/zgdJ_VBy_xLX,Läromedelsintendent,http://data.jobtechdev.se/taxonomy/concept/zgdJ_VBy_xLX,skos:closeMatch,
http://data.europa.eu/esco/occupation/ec5b72d1-0206-4179-9abd-570c66bc44b9,utvecklare av e-lärande,http://data.europa.eu/esco/occupation/ec5b72d1-0206-4179-9abd-570c66bc44b9,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,Skol- och utbildningskonsulenter,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,skos:broadMatch,
http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1,"ansvarig, digitalt lärande",http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,Skol- och utbildningskonsulenter,http://data.jobtechdev.se/taxonomy/concept/nxDy_Az8_XqH,skos:broadMatch,
http://data.europa.eu/esco/occupation/89330b57-6a30-40e1-b623-50f47a4b0c34,bidragshandläggare,http://data.europa.eu/esco/occupation/89330b57-6a30-40e1-b623-50f47a4b0c34,http://data.jobtechdev.se/taxonomy/concept/HtZt_36U_9dC,Planerare och utredare,http://data.jobtechdev.se/taxonomy/concept/HtZt_36U_9dC,skos:broadMatch,
http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,budgetanalytiker,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,http://data.jobtechdev.se/taxonomy/concept/4nCW_xeX_6e9,Revisorer m.fl.,http://data.jobtechdev.se/taxonomy/concept/4nCW_xeX_6e9,skos:broadMatch,
http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,"finansanalytiker, utdelningar",http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,Finansanalytiker,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,skos:broadMatch,
http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,finansiell revisor,http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,http://data.jobtechdev.se/taxonomy/concept/jwgi_jYc_iE9,Revisor,http://data.jobtechdev.se/taxonomy/concept/jwgi_jYc_iE9,skos:broadMatch,
http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,konkursförvaltare,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,http://data.jobtechdev.se/taxonomy/concept/Cq5M_A3K_Kvg,Övriga jurister,http://data.jobtechdev.se/taxonomy/concept/Cq5M_A3K_Kvg,skos:broadMatch,
http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,kostnadsanalytiker,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,http://data.jobtechdev.se/taxonomy/concept/4nCW_xeX_6e9,Revisorer m.fl.,http://data.jobtechdev.se/taxonomy/concept/4nCW_xeX_6e9,skos:broadMatch,
http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,kostnadsanalytiker,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,http://data.jobtechdev.se/taxonomy/concept/eirM_Tfo_qRu,Budgetplanerare,http://data.jobtechdev.se/taxonomy/concept/eirM_Tfo_qRu,skos:closeMatch,
http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,redovisningsanalytiker,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,http://data.jobtechdev.se/taxonomy/concept/jwgi_jYc_iE9,Revisor,http://data.jobtechdev.se/taxonomy/concept/jwgi_jYc_iE9,skos:broadMatch,
http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,revisionsansvarig,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,http://data.jobtechdev.se/taxonomy/concept/jwgi_jYc_iE9,Revisor,http://data.jobtechdev.se/taxonomy/concept/jwgi_jYc_iE9,skos:broadMatch,
http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,"utredare, finansiella bedrägerier",http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,http://data.jobtechdev.se/taxonomy/concept/hSHf_8Tv_1zH,Banktjänstemän,http://data.jobtechdev.se/taxonomy/concept/hSHf_8Tv_1zH,skos:broadMatch,
http://data.europa.eu/esco/occupation/4ed22a87-8478-4731-be11-5942eacb2e16,bidragsrådgivare,http://data.europa.eu/esco/occupation/4ed22a87-8478-4731-be11-5942eacb2e16,http://data.jobtechdev.se/taxonomy/concept/HtZt_36U_9dC,Planerare och utredare,http://data.jobtechdev.se/taxonomy/concept/HtZt_36U_9dC,skos:broadMatch,
http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,finansiell planerare,http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,http://data.jobtechdev.se/taxonomy/concept/6Lx9_ukW_WSn,Privatekonomisk rådgivare,http://data.jobtechdev.se/taxonomy/concept/6Lx9_ukW_WSn,skos:exactMatch,
http://data.europa.eu/esco/occupation/d96de969-d43d-4082-8559-7fc35484a217,kundrådgivare inom bank och finans,http://data.europa.eu/esco/occupation/d96de969-d43d-4082-8559-7fc35484a217,http://data.jobtechdev.se/taxonomy/concept/6Lx9_ukW_WSn,Privatekonomisk rådgivare,http://data.jobtechdev.se/taxonomy/concept/6Lx9_ukW_WSn,skos:closeMatch,
http://data.europa.eu/esco/occupation/d96de969-d43d-4082-8559-7fc35484a217,kundrådgivare inom bank och finans,http://data.europa.eu/esco/occupation/d96de969-d43d-4082-8559-7fc35484a217,http://data.jobtechdev.se/taxonomy/concept/hSHf_8Tv_1zH,Banktjänstemän,http://data.jobtechdev.se/taxonomy/concept/hSHf_8Tv_1zH,skos:broadMatch,
http://data.europa.eu/esco/occupation/de99886e-59e3-432d-ba53-9652dbe378d6,"förvaltare, finansieringsprogram",http://data.europa.eu/esco/occupation/de99886e-59e3-432d-ba53-9652dbe378d6,http://data.jobtechdev.se/taxonomy/concept/ZwtT_u1t_CsN,Företagsrådgivare,http://data.jobtechdev.se/taxonomy/concept/ZwtT_u1t_CsN,skos:broadMatch,
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,"handläggare, offentlig förvaltning, ekonomi",http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,http://data.jobtechdev.se/taxonomy/concept/eirM_Tfo_qRu,Budgetplanerare,http://data.jobtechdev.se/taxonomy/concept/eirM_Tfo_qRu,skos:closeMatch,
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,"handläggare, offentlig förvaltning, ekonomi",http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,Finans- och investeringsrådgivare,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,skos:broadMatch,
http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,investeringsfondförvaltare,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,http://data.jobtechdev.se/taxonomy/concept/u2iH_Myz_45U,Fondförvaltare/Portföljförvaltare,http://data.jobtechdev.se/taxonomy/concept/u2iH_Myz_45U,skos:exactMatch,
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investeringsrådgivare,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,Finans- och investeringsrådgivare,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,skos:broadMatch,
http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,"chef, relationer med investerarna",http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,Finans- och investeringsrådgivare,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,skos:broadMatch,
http://data.europa.eu/esco/occupation/7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5,"placeringsrådgivare, personal trust",http://data.europa.eu/esco/occupation/7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5,http://data.jobtechdev.se/taxonomy/concept/ZaFc_F2b_Yuo,Placeringsrådgivare,http://data.jobtechdev.se/taxonomy/concept/ZaFc_F2b_Yuo,skos:narrowMatch,
http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,"riskanalytiker, företag",http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,http://data.jobtechdev.se/taxonomy/concept/ZwtT_u1t_CsN,Företagsrådgivare,http://data.jobtechdev.se/taxonomy/concept/ZwtT_u1t_CsN,skos:broadMatch,
http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,"rådgivare, företagsbank",http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,http://data.jobtechdev.se/taxonomy/concept/ZwtT_u1t_CsN,Företagsrådgivare,http://data.jobtechdev.se/taxonomy/concept/ZwtT_u1t_CsN,skos:broadMatch,
http://data.europa.eu/esco/occupation/50760da6-abc3-424c-b159-8ddf0818e016,"värderingsman, företag",http://data.europa.eu/esco/occupation/50760da6-abc3-424c-b159-8ddf0818e016,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,Finans- och investeringsrådgivare,http://data.jobtechdev.se/taxonomy/concept/Vb97_Qsa_Zck,skos:broadMatch,
http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,"finansanalytiker, risk",http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,Finansanalytiker,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,skos:broadMatch,
http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,"finansanalytiker, fusioner och förvärv",http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,Finansanalytiker,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,skos:broadMatch,
http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,"finansanalytiker, försäkring",http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,Finansanalytiker,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,skos:broadMatch,
http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,"finansanalytiker, investeringar",http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,Finansanalytiker,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,skos:broadMatch,
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,"finansanalytiker, värdepapper",http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,Finansanalytiker,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,skos:broadMatch,
http://data.europa.eu/esco/occupation/276a4ff1-a67c-4677-9f20-dc85f1060e1b,"analytiker, middle office",http://data.europa.eu/esco/occupation/276a4ff1-a67c-4677-9f20-dc85f1060e1b,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,Finansanalytiker,http://data.jobtechdev.se/taxonomy/concept/2Di8_skD_voL,skos:broadMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"värderare, tillverkningskostnader",http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,http://data.jobtechdev.se/taxonomy/concept/UYEg_5GS_1mJ,Produktionsekonom,http://data.jobtechdev.se/taxonomy/concept/UYEg_5GS_1mJ,skos:closeMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"värderare, tillverkningskostnader",http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,http://data.jobtechdev.se/taxonomy/concept/4nCW_xeX_6e9,Revisorer m.fl.,http://data.jobtechdev.se/taxonomy/concept/4nCW_xeX_6e9,skos:broadMatch,
http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,företagskonsult,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,http://data.jobtechdev.se/taxonomy/concept/3Zo3_ez5_Kdx,Verksamhetskonsult,http://data.jobtechdev.se/taxonomy/concept/3Zo3_ez5_Kdx,skos:exactMatch,
http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f,omvärldsanalytiker,http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f,http://data.jobtechdev.se/taxonomy/concept/X1FS_ZXE_DT2,Verksamhetsanalytiker,http://data.jobtechdev.se/taxonomy/concept/X1FS_ZXE_DT2,skos:exactMatch,
http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,"administratör, offentlig förvaltning",http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,http://data.jobtechdev.se/taxonomy/concept/s5pR_WNm_R8W,Administratör/Administrativ assistent,http://data.jobtechdev.se/taxonomy/concept/s5pR_WNm_R8W,skos:broadMatch,
http://data.europa.eu/esco/occupation/c418ed9a-132f-48cd-ae5c-dd375070ee0e,"handläggare, handelsutveckling",http://data.europa.eu/esco/occupation/c418ed9a-132f-48cd-ae5c-dd375070ee0e,http://data.jobtechdev.se/taxonomy/concept/EgyF_T9E_tg6,Näringslivssekreterare/Näringslivsutvecklare,http://data.jobtechdev.se/taxonomy/concept/EgyF_T9E_tg6,skos:exactMatch,
http://data.europa.eu/esco/occupation/7819669b-30c2-42e6-a1c4-0bcd6f0379ff,"handläggare, internationella relationer",http://data.europa.eu/esco/occupation/7819669b-30c2-42e6-a1c4-0bcd6f0379ff,http://data.jobtechdev.se/taxonomy/concept/YG1s_tUg_jWJ,"Handläggare, offentlig förvaltning/Utredare, offentlig förvaltning",http://data.jobtechdev.se/taxonomy/concept/YG1s_tUg_jWJ,skos:broadMatch,
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,"handläggare, kommunutveckling",http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,http://data.jobtechdev.se/taxonomy/concept/bXik_Ys8_w9s,Kommunhandläggare,http://data.jobtechdev.se/taxonomy/concept/bXik_Ys8_w9s,skos:exactMatch,
http://data.europa.eu/esco/occupation/a1ba7574-cc28-446c-9741-12d7fbb325cb,"handläggare, offentlig förvaltning, arbetsmarknad",http://data.europa.eu/esco/occupation/a1ba7574-cc28-446c-9741-12d7fbb325cb,http://data.jobtechdev.se/taxonomy/concept/EgyF_T9E_tg6,Näringslivssekreterare/Näringslivsutvecklare,http://data.jobtechdev.se/taxonomy/concept/EgyF_T9E_tg6,skos:exactMatch,
http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,"handläggare, offentlig förvaltning, bostadsfrågor",http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,http://data.jobtechdev.se/taxonomy/concept/YG1s_tUg_jWJ,"Handläggare, offentlig förvaltning/Utredare, offentlig förvaltning",http://data.jobtechdev.se/taxonomy/concept/YG1s_tUg_jWJ,skos:broadMatch,
http://data.europa.eu/esco/occupation/fdf7b000-d923-4086-9660-eb8ee5e77ef0,"handläggare, offentlig förvaltning, idrott och fritid",http://data.europa.eu/esco/occupation/fdf7b000-d923-4086-9660-eb8ee5e77ef0,http://data.jobtechdev.se/taxonomy/concept/YG1s_tUg_jWJ,"Handläggare, offentlig förvaltning/Utredare, offentlig förvaltning",http://data.jobtechdev.se/taxonomy/concept/YG1s_tUg_jWJ,skos:broadMatch,
