Mapping project name,ESCO - SE NSC;
Mapping project author,default-author;
Mapping project version,N/A;
Mapping project version date,45243;
Classification 1 Name,Esco - kompetenser;
Classification 1 Concept type,Skills;
Classification 1 Version,1.0.9;
Classification 1 Language,sv;
Classification 1 Landing page,https://ec.europa.eu/esco/portal/skill;
Classification 2 Name,Swedish skills;
Classification 2 Concept type,Skill;
Classification 2 Version,21;
Classification 2 Language,sv;
Classification 2 Landing page,https://atlas.jobtechdev.se/;
,;
,;
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note;
http://data.europa.eu/esco/skill/781797f4-c2c3-49a4-a80d-eb81eb4f818c,likviditetsförvaltning,,http://data.jobtechdev.se/taxonomy/concept/DWsz_s47_DrL,Kapitalförvaltning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/cf5b3ca0-a844-42b9-b9cd-bd15465b9cac,limburgiska,,,,,no relation,;
http://data.europa.eu/esco/skill/b0b6c121-f5b6-4043-b9b9-7ee6302a3ae8,limma heltäckningsmatta,,http://data.jobtechdev.se/taxonomy/concept/Encp_2KQ_9x3,Mattläggning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/6d70a43a-2708-480f-ae1d-50703eb42c34,limma ihop filmrullar,,,,,no relation,;
"http://data.europa.eu/esco/skill/52e62ff2-6458-473c-8b9d-b38ddfd098dc,linda eltråd på spole,,http://data.jobtechdev.se/taxonomy/concept/LfEo_4ra_UqQ,""Trådspolning, metall"",,skos:exactMatch,";
http://data.europa.eu/esco/skill/810df100-e85a-4c13-b619-34030a75ecc2,lingvistik,,http://data.jobtechdev.se/taxonomy/concept/e77C_9QV_ki4,Lingvistik,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e,LINQ,,http://data.jobtechdev.se/taxonomy/concept/FF7J_C37_2L3,""LINQ, frågespråk"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,,http://data.jobtechdev.se/taxonomy/concept/eGDx_hg4_CTe,""Lisp, programmeringsspråk"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/b3950b87-a980-4cd4-a795-be8a9b63661d,litauiska,,http://data.jobtechdev.se/taxonomy/concept/14pF_wSZ_fnK,Litauiska,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/a87c1c42-8927-4183-97c7-a17554c22b29,Litmos,,http://data.jobtechdev.se/taxonomy/concept/7Y6d_qDZ_Eyt,""Lärplattformar, erfarenhet"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259,litteratur,,http://data.jobtechdev.se/taxonomy/concept/WEFe_Aov_1SS,Barn- och skolbiblioteksinriktning,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259,litteratur,,http://data.jobtechdev.se/taxonomy/concept/2aYq_Wiu_8Tt,Faktalitteratur,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259,litteratur,,http://data.jobtechdev.se/taxonomy/concept/zPdv_znE_aka,Skönlitteratur,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259,litteratur,,http://data.jobtechdev.se/taxonomy/concept/ganz_mXo_NCv,Litteraturvetenskap,,skos:exactMatch,;
http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259,litteratur,,http://data.jobtechdev.se/taxonomy/concept/nGtv_qkF_AxF,Litteratur,,skos:exactMatch,;
http://data.europa.eu/esco/skill/48fd824b-aedf-4613-9fde-3099d88feba7,litteraturhistoria,,http://data.jobtechdev.se/taxonomy/concept/ganz_mXo_NCv,Litteraturvetenskap,,skos:broadMatch,;
http://data.europa.eu/esco/skill/48fd824b-aedf-4613-9fde-3099d88feba7,litteraturhistoria,,http://data.jobtechdev.se/taxonomy/concept/iRXQ_289_ynR,Litteraturhistorisk guidning,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/45a5c216-2ecc-4c87-9140-30b023101898,litteraturkritik,,http://data.jobtechdev.se/taxonomy/concept/ganz_mXo_NCv,Litteraturvetenskap,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3659c733-e366-4a2f-86c6-304ab01481cc,litteraturteori,,http://data.jobtechdev.se/taxonomy/concept/ganz_mXo_NCv,Litteraturvetenskap,,skos:exactMatch,;
http://data.europa.eu/esco/skill/7bb85eab-18df-437c-adce-7b729abb315e,litterära genrer,,http://data.jobtechdev.se/taxonomy/concept/zg4F_Pxs_oJ6,Poesi,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/7bb85eab-18df-437c-adce-7b729abb315e,litterära genrer,,http://data.jobtechdev.se/taxonomy/concept/s25s_cww_uFS,Barnböcker,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/c89a26a1-96ef-48d7-abfe-bf4b8e3bbe1c,litterära tekniker,,http://data.jobtechdev.se/taxonomy/concept/ganz_mXo_NCv,Litteraturvetenskap,,skos:broadMatch,;
http://data.europa.eu/esco/skill/21e0cad8-4eef-42be-b18b-0f8e37f0dbd0,livscykel för IT-produkt,,http://data.jobtechdev.se/taxonomy/concept/D7Ns_RG6_hD2,Systemutveckling,,skos:broadMatch,;
http://data.europa.eu/esco/skill/21e0cad8-4eef-42be-b18b-0f8e37f0dbd0,livscykel för IT-produkt,,http://data.jobtechdev.se/taxonomy/concept/pBbD_2p1_4cP,Systemanalys,,skos:closeMatch,;
http://data.europa.eu/esco/skill/d11fd23b-ad01-4f12-85f4-e0d2ed16d5af,livsmedels funktionella egenskaper,,http://data.jobtechdev.se/taxonomy/concept/GKfd_eHz_HWB,Livsmedelskemi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/699d61dd-7e3f-40e6-87d5-2bd609055761,livsmedels sammansättning,,http://data.jobtechdev.se/taxonomy/concept/DYdu_bfN_4Fh,Livsmedelsteknik,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/c1e6e283-bc66-4e78-b4ec-501ff082d9f1,livsmedelsallergier,,http://data.jobtechdev.se/taxonomy/concept/i9kS_G7J_FLh,""Födoämnesallergi, kunskap om"",,skos:exactMatch,";
http://data.europa.eu/esco/skill/756e7f39-d48d-4f42-a900-b09e0c34aa8c,livsmedelsburna infektioner,,http://data.jobtechdev.se/taxonomy/concept/BvCR_wvx_Bpa,Livsmedelsmikrobiologi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/756e7f39-d48d-4f42-a900-b09e0c34aa8c,livsmedelsburna infektioner,,http://data.jobtechdev.se/taxonomy/concept/kj4Q_nLh_u8Q,Livsmedelshygien,,skos:broadMatch,;
http://data.europa.eu/esco/skill/756e7f39-d48d-4f42-a900-b09e0c34aa8c,livsmedelsburna infektioner,,http://data.jobtechdev.se/taxonomy/concept/3uhh_iPw_fXj,Livsmedelskontroll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce,livsmedelsburna sjukdomar,,http://data.jobtechdev.se/taxonomy/concept/3uhh_iPw_fXj,Livsmedelskontroll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce,livsmedelsburna sjukdomar,,http://data.jobtechdev.se/taxonomy/concept/BvCR_wvx_Bpa,Livsmedelsmikrobiologi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce,livsmedelsburna sjukdomar,,http://data.jobtechdev.se/taxonomy/concept/DYdu_bfN_4Fh,Livsmedelsteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce,livsmedelsburna sjukdomar,,http://data.jobtechdev.se/taxonomy/concept/kj4Q_nLh_u8Q,Livsmedelshygien,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce,livsmedelsburna sjukdomar,,http://data.jobtechdev.se/taxonomy/concept/PKWj_Pej_iE1,Livsmedelsanalys,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/62beef03-436f-4131-b3c0-6abb22f14310,livsmedelsfärger,,http://data.jobtechdev.se/taxonomy/concept/Td4F_YtH_u6S,""Butiksvana, fackhandel"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/dc57f705-75b6-4232-b531-1f020afa0364,livsmedelsindustri,,http://data.jobtechdev.se/taxonomy/concept/AP6y_xf5_4WK,Livsmedelsindustri,,skos:exactMatch,;
http://data.europa.eu/esco/skill/b4b3b539-81ae-43aa-a540-0e2ea2c7e802,livsmedelslagring,,http://data.jobtechdev.se/taxonomy/concept/DYdu_bfN_4Fh,Livsmedelsteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/713f1ba8-c7a8-43e5-a5cc-0b869474efe7,livsmedelslagstiftning,,http://data.jobtechdev.se/taxonomy/concept/Dywf_BPg_usG,Hälsokrav vid livsmedelshantering,,skos:closeMatch,;
http://data.europa.eu/esco/skill/713f1ba8-c7a8-43e5-a5cc-0b869474efe7,livsmedelslagstiftning,,http://data.jobtechdev.se/taxonomy/concept/kj4Q_nLh_u8Q,Livsmedelshygien,,skos:closeMatch,;
http://data.europa.eu/esco/skill/713f1ba8-c7a8-43e5-a5cc-0b869474efe7,livsmedelslagstiftning,,http://data.jobtechdev.se/taxonomy/concept/3uhh_iPw_fXj,Livsmedelskontroll,,skos:closeMatch,;
http://data.europa.eu/esco/skill/07469451-ae47-49af-98ea-99f8ef9d283c,livsmedelslagstiftningens allmänna principer,,http://data.jobtechdev.se/taxonomy/concept/Dywf_BPg_usG,Hälsokrav vid livsmedelshantering,,skos:closeMatch,;
http://data.europa.eu/esco/skill/07469451-ae47-49af-98ea-99f8ef9d283c,livsmedelslagstiftningens allmänna principer,,http://data.jobtechdev.se/taxonomy/concept/3uhh_iPw_fXj,Livsmedelskontroll,,skos:closeMatch,;
http://data.europa.eu/esco/skill/07469451-ae47-49af-98ea-99f8ef9d283c,livsmedelslagstiftningens allmänna principer,,http://data.jobtechdev.se/taxonomy/concept/kj4Q_nLh_u8Q,Livsmedelshygien,,skos:closeMatch,;
http://data.europa.eu/esco/skill/07469451-ae47-49af-98ea-99f8ef9d283c,livsmedelslagstiftningens allmänna principer,,http://data.jobtechdev.se/taxonomy/concept/DYdu_bfN_4Fh,Livsmedelsteknik,,skos:closeMatch,;
http://data.europa.eu/esco/skill/3761780c-a40f-409e-9320-4de0ec25472a,livsmedelsmaterial,,http://data.jobtechdev.se/taxonomy/concept/GKfd_eHz_HWB,Livsmedelskemi,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/3761780c-a40f-409e-9320-4de0ec25472a,livsmedelsmaterial,,http://data.jobtechdev.se/taxonomy/concept/LzrR_Kpb_s64,""Kvalitetsbedömning, livsmedel"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/e9a68ed0-d96e-4054-b1c3-9bbdc5ed6b46,livsmedelsmärkning,,http://data.jobtechdev.se/taxonomy/concept/iknU_zh1_EzK,Kostrådgivning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/e591f458-93c4-4cc7-a441-2340545c33f3,livsmedelspolicy,,http://data.jobtechdev.se/taxonomy/concept/Dywf_BPg_usG,Hälsokrav vid livsmedelshantering,,skos:closeMatch,;
http://data.europa.eu/esco/skill/44672641-e4b9-4a93-b64f-d8700149d772,livsmedelssäkerhet för viltkött,,http://data.jobtechdev.se/taxonomy/concept/3uhh_iPw_fXj,Livsmedelskontroll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/509ae385-e593-4535-8bac-28c96b200a70,livsmedelsteknik,,http://data.jobtechdev.se/taxonomy/concept/DYdu_bfN_4Fh,Livsmedelsteknik,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/e6083318-dcb5-4a48-9479-512a6851c06c,livsmedelstorkning,,http://data.jobtechdev.se/taxonomy/concept/i3kd_fCX_jxz,""Maskinskötsel, livsmedelsindustri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/e6083318-dcb5-4a48-9479-512a6851c06c,livsmedelstorkning,,http://data.jobtechdev.se/taxonomy/concept/msd9_iti_H33,Kvarnarbete,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/4e081e0a-e25f-4f6e-9c75-e9043ba08aad,livsmedelstoxicitet,,http://data.jobtechdev.se/taxonomy/concept/WR7N_h6T_jG1,""Livsmedel, produktkunskap"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/78521a78-d0b6-41ca-ae11-d1af9da8a3cb,livsmedelsvetenskap,,http://data.jobtechdev.se/taxonomy/concept/BvCR_wvx_Bpa,Livsmedelsmikrobiologi,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/7tvZ_Vey_JsX,Ljud-Sound Forge,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/qPMJ_D7M_au8,Ljud-FL Studio,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/assp_hgx_pSE,Ljud-Steinberg Cubase,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/248d_vhh_r7z,""Ljudredigeringsprogram, undervisning/Videoredigeringsprogram, undervisning"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/imX7_e4B_5L6,Ljud-Sony Creative Software ACID Pro,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/vSqz_6Hj_Jrg,Ljud-Sonar,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/BZDw_9aj_p4S,Ljud-Steinberg Nuendo,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/CR2o_UpP_3sZ,Ljud-SoundBooth,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/Fk1v_AKA_Xnq,Ljud-Ableton Live,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/4z4f_Tzu_S2s,Ljud-Apple Logic Pro,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/VorJ_XT6_7VH,Ljud-Pro Tools,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/pLyW_JYJ_TFq,Ljud-Audacity,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,ljudbehandlingsprogram,,http://data.jobtechdev.se/taxonomy/concept/SLee_SLb_VGE,Ljud-Audition,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/e81d7bed-b7c7-41bf-a30a-e3201e8f09b3,ljudmastering,,http://data.jobtechdev.se/taxonomy/concept/RMG2_TS5_Mnp,Medieteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/p8Mj_xN3_rVd,B-ljud,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/6UDL_QSQ_8Ng,Ljudläggning,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/2HCv_HZA_mWx,""Ljudteknik, inspelningsstudio"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/eDRW_peR_vvs,Tramp/Foley,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/1mpA_hZr_p24,""Ljudteknik, spelfilm"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/31yr_3GC_YCi,A-ljud,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/x9fo_ku1_W1p,""Ljudteknik, radioproduktion"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/5Bkd_cxC_nSj,Ljuddesign,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/EK82_anj_cWV,""Ljudteknik, livemusik"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,ljudteknik,,http://data.jobtechdev.se/taxonomy/concept/DEWT_5Sj_yMn,""Ljudteknik, TV-produktion"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/935d6f91-60c7-4eec-b6e0-255f96fa37d3,ljussätta,,http://data.jobtechdev.se/taxonomy/concept/yUpR_BRo_7Ay,Ljusdesign,,skos:broadMatch,;
http://data.europa.eu/esco/skill/d748114d-bd74-4725-98c6-beec65e52d7e,ljussätta en föreställning,,http://data.jobtechdev.se/taxonomy/concept/yUpR_BRo_7Ay,Ljusdesign,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/c39b8441-359e-4cf9-8a52-c5f6dd918813,ljustekniker,,http://data.jobtechdev.se/taxonomy/concept/YLjq_aQ5_rLK,""Ljussättning, TV-produktion"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/c39b8441-359e-4cf9-8a52-c5f6dd918813,ljustekniker,,http://data.jobtechdev.se/taxonomy/concept/3gX3_7Ha_7np,""Ljussättning, scenproduktion"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/c39b8441-359e-4cf9-8a52-c5f6dd918813,ljustekniker,,http://data.jobtechdev.se/taxonomy/concept/Rzes_KdR_abx,""Ljussättning, spelfilm"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/c39b8441-359e-4cf9-8a52-c5f6dd918813,ljustekniker,,http://data.jobtechdev.se/taxonomy/concept/F8LM_RFL_cz4,""Belysningstekniker, scen"",,skos:closeMatch,";
"http://data.europa.eu/esco/skill/727aeb22-40ef-45af-822d-3c72263a2bd9,ljustillverkningstekniker,,http://data.jobtechdev.se/taxonomy/concept/CgSF_umG_Epv,""Maskinskötsel, kemisk-teknisk industri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/b3c000ab-548d-401c-94de-ab4903c33aed,locka spelare,,,,,no relation,;
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/FP6B_HQf_9BT,""Koreografi, modern dans"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/33Vr_6QS_FY9,""Koreografi, klassisk balett"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/zuG9_jJp_Zzo,""Koreografi, scenproduktion"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/rFKR_XMe_Jh1,""Koreografi, showdans"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/1jBy_r8E_hMJ,""Koreografi, karaktärsdans"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/PoXD_fBo_46n,""Koreografi, fridans"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/KV84_96T_6Za,""Koreografi, filmproduktion"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b5e330ec-4533-4a51-b6e0-99446c5121d1,logga koreografiändringar,,http://data.jobtechdev.se/taxonomy/concept/EqEG_dvA_RhM,""Koreografi, jazzdans"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/8e91c9b3-45de-4db2-91df-138d10031cf0,logga sändaravläsningar,,,,,no relation,;
"http://data.europa.eu/esco/skill/c27a9f4c-9931-4d90-8a7a-b23130895b44,logga taxibilars tider,,http://data.jobtechdev.se/taxonomy/concept/1Puq_WVN_uoK,""Trafikledning, taxiverksamhet"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819,logik,,http://data.jobtechdev.se/taxonomy/concept/F9vo_QpG_ou5,Praktisk filosofi,,skos:closeMatch,;
http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819,logik,,http://data.jobtechdev.se/taxonomy/concept/iEfY_gpE_zQV,Teoretisk filosofi,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/BE3s_D4k_E1k,""Prodis, logistiksystem"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/tx8m_dhy_jwZ,""Triton, logistiksystem"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/CpsQ_4fg_kpZ,Materialstyrning,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/zFHj_MT3_baD,""Traffic-X, logistiksystem"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/Musz_6dL_pDx,""Styr/400, logistiksystem"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/RMCB_qzu_Www,Materialflöde,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/Ww46_6ja_31m,""Transporttjänster, produktkunskap"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistik,,http://data.jobtechdev.se/taxonomy/concept/yXmf_iKi_7ci,Logistik,,skos:exactMatch,;
http://data.europa.eu/esco/skill/6a04e6da-93e2-40cb-b4ee-d42864cce6fa,logopedi,,http://data.jobtechdev.se/taxonomy/concept/kL8N_LFo_TPL,Skollogopedi,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b4b28d82-0a26-4b1c-a932-38d4378c189e,lokal geografi,,http://data.jobtechdev.se/taxonomy/concept/Njjp_yXP_1QV,Regional och lokal turism,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/221a3714-9a9e-43a4-869e-184bbea5e32d,lokal och regional turistindustri,,http://data.jobtechdev.se/taxonomy/concept/4hbK_PAj_3ni,""Turism- och konferenstjänster, produktkunskap"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/221a3714-9a9e-43a4-869e-184bbea5e32d,lokal och regional turistindustri,,http://data.jobtechdev.se/taxonomy/concept/ro7t_8qz_rAz,Turismutveckling/Destinationsutveckling,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/221a3714-9a9e-43a4-869e-184bbea5e32d,lokal och regional turistindustri,,http://data.jobtechdev.se/taxonomy/concept/Njjp_yXP_1QV,Regional och lokal turism,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/3e20dad4-2b69-41d8-906f-bea6a317c884,lokal rehabilitering,,http://data.jobtechdev.se/taxonomy/concept/EofE_ko9_gqp,""Psykisk funktionsnedsättning, arbetsrehabilitering"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/3e20dad4-2b69-41d8-906f-bea6a317c884,lokal rehabilitering,,http://data.jobtechdev.se/taxonomy/concept/ufbK_zKv_qmJ,""Intellektuell funktionsnedsättning, arbetsrehabilitering"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/4c945cb7-446b-4199-a1be-f54bc0603353,lokala vatten i hamnen,,http://data.jobtechdev.se/taxonomy/concept/qukw_pxR_7qM,Lotsning,,skos:broadMatch,;
