Mapping project name,ESCO - SE NOC v.2
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-30
Classification 1 Name,Esco - yrken
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,sv
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Swedish Standard Classification of Occupations
Classification 2 Concept type,unknown
Classification 2 Version,05.21
Classification 2 Language,sv
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/isco/C2359,Övriga pedagoger med teoretisk specialistkompetens,http://data.europa.eu/esco/isco/C2359,qaj9_brh_EM1,Röstpedagog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac,"drifttekniker, elkraft",http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac,JaTP_TuX_3wA,"Driftingenjör, elkraft",,skos:closeMatch
http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,specialisttandläkare,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,59gf_eKP_pEW,"Forskare, odontologi",,skos:closeMatch
http://data.europa.eu/esco/occupation/cbde2432-cb7f-451f-a686-b22cad3957a6,dramalärare,http://data.europa.eu/esco/occupation/cbde2432-cb7f-451f-a686-b22cad3957a6,QhS4_HKc_T2v,Teaterpedagog,,skos:exactMatch
http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,apotekschef,http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,UZ5P_spz_VLt,Apotekschef,,skos:exactMatch
http://data.europa.eu/esco/isco/C3135,"Processövervakare, metallproduktion",http://data.europa.eu/esco/isco/C3135,zwrY_va8_dXe,Ugnsoperatör,,skos:narrowMatch
http://data.europa.eu/esco/isco/C3115,Maskiningenjörer och maskintekniker,http://data.europa.eu/esco/isco/C3115,G7Ci_8CN_QeE,"Driftingenjör, vattenverk",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3115,Maskiningenjörer och maskintekniker,http://data.europa.eu/esco/isco/C3115,2Wq4_Wed_tBz,"Besiktningstekniker, bilprovning",,skos:narrowMatch
http://data.europa.eu/esco/occupation/2cec9e4a-5a37-4cb1-a8b7-2e8d94766417,"arbetsledare, maskintillverkning – verkstadsprodukter",http://data.europa.eu/esco/occupation/2cec9e4a-5a37-4cb1-a8b7-2e8d94766417,rJih_KYS_qUK,"Arbetsledare, maskintillverkning, verkstadsprodukter",,skos:exactMatch
http://data.europa.eu/esco/isco/C2250,Veterinärer,http://data.europa.eu/esco/isco/C2250,fzEJ_uhH_drQ,Epizootolog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada,gruvchef,http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada,kaYc_63k_cGC,Chefer inom gruvdrift,,skos:broadMatch
http://data.europa.eu/esco/isco/C3118,Kartingenjörer m.fl.,http://data.europa.eu/esco/isco/C3118,54qK_bhx_bc5,Geodatasamordnare,,skos:narrowMatch
http://data.europa.eu/esco/isco/C3112,Byggnadsingenjörer och byggnadstekniker,http://data.europa.eu/esco/isco/C3112,fSLM_a7G_ZfA,Markingenjör,,skos:narrowMatch
http://data.europa.eu/esco/occupation/7dc05fcc-b079-45ed-b5d4-74c75f99976c,kompositör,http://data.europa.eu/esco/occupation/7dc05fcc-b079-45ed-b5d4-74c75f99976c,cNKk_9i8_RnZ,Kompositör,,skos:exactMatch
http://data.europa.eu/esco/isco/C2146,"Civilingenjörer m.fl., gruvteknik och metallurgi",http://data.europa.eu/esco/isco/C2146,B2PF_B6P_Mjy,"Produktionsingenjör, gjuteri",,skos:narrowMatch
http://data.europa.eu/esco/isco/C1211,Ekonomichefer,http://data.europa.eu/esco/isco/C1211,b288_Hx5_KYy,Internrevisionschef,,skos:narrowMatch
http://data.europa.eu/esco/occupation/680831bb-64fc-4fc8-ae58-c450327d9700,"chef, tillverkningsanläggning",http://data.europa.eu/esco/occupation/680831bb-64fc-4fc8-ae58-c450327d9700,QayB_ePX_WfY,Chefer inom tillverkning,,skos:broadMatch
http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5,kraftverkschef,http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5,QayB_ePX_WfY,Chefer inom tillverkning,,skos:broadMatch
http://data.europa.eu/esco/isco/C2635,Socialsekreterare och kuratorer,http://data.europa.eu/esco/isco/C2635,QYuf_Jny_KdT,Församlingsdiakon,,skos:narrowMatch
http://data.europa.eu/esco/isco/C3135,"Processövervakare, metallproduktion",http://data.europa.eu/esco/isco/C3135,Yary_t8e_ySG,"Blåsare, stålverk",,skos:narrowMatch
http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,"butikschef, kosmetika och parfym",http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/occupation/1663e9d9-857b-4efa-9ab6-886c7fc763f6,"eftermarknadschef, motorfordon",http://data.europa.eu/esco/occupation/1663e9d9-857b-4efa-9ab6-886c7fc763f6,Nz2w_FN5_v5F,Försäljnings- och marknadschefer,,skos:broadMatch
http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,"butikschef, glasögon och optiska artiklar",http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/isco/C3118,Kartingenjörer m.fl.,http://data.europa.eu/esco/isco/C3118,bsth_VZF_chf,Karttekniker,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2619,Övriga jurister,http://data.europa.eu/esco/isco/C2619,Ge1J_Xyz_cAL,Skattejurist,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2619,Övriga jurister,http://data.europa.eu/esco/isco/C2619,FVym_vuE_zrk,Arbetsrättsjurist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/d4d6842b-27f0-4222-85db-c542acf6d434,"handläggare, offentlig förvaltning, folkhälsofrågor",http://data.europa.eu/esco/occupation/d4d6842b-27f0-4222-85db-c542acf6d434,XWyW_4YA_kjf,Hälsoplanerare,,skos:closeMatch
http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4,major,http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4,fsDP_fPf_xfC,Officer,,skos:broadMatch
http://data.europa.eu/esco/occupation/cfda19c9-c7e1-497d-a18b-66e29c773745,"flygledare, luftrumsplanering",http://data.europa.eu/esco/occupation/cfda19c9-c7e1-497d-a18b-66e29c773745,FTFm_Rp2_k6t,Flygledare,,skos:broadMatch
http://data.europa.eu/esco/isco/C3119,Övriga ingenjörer och tekniker,http://data.europa.eu/esco/isco/C3119,GYaF_PEE_mAr,"Fälttekniker, geologi",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2342,Förskollärare,http://data.europa.eu/esco/isco/C2342,4mUk_ow8_wji,Lekterapeut,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,styrekonom,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,GrZU_ofe_QAx,Controller,,skos:closeMatch
http://data.europa.eu/esco/isco/C2634,Psykologer,http://data.europa.eu/esco/isco/C2634,TQyT_WvQ_8R6,Företagspsykolog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/374d925a-107b-4c99-bc8b-75483441f062,bildkonstnär,http://data.europa.eu/esco/occupation/374d925a-107b-4c99-bc8b-75483441f062,xaLh_X2Y_aAn,Konstnär,,skos:broadMatch
http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,"distributionschef, järnhandelsvaror och VVS-armatur",http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,TN3u_buC_wJF,"Distributionschef, logistik och transporter",,skos:broadMatch
http://data.europa.eu/esco/occupation/594170bc-5663-40b0-97ef-c9f1ad51b2a0,"chef, försäkringsbolag",http://data.europa.eu/esco/occupation/594170bc-5663-40b0-97ef-c9f1ad51b2a0,A1ua_hKP_ZbW,"Regionchef, försäkring",,skos:broadMatch
http://data.europa.eu/esco/isco/C2133,Specialister inom miljöskydd,http://data.europa.eu/esco/isco/C2133,xoTd_uUm_g8g,Miljöcontroller,,skos:narrowMatch
http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,"distributionschef, elektronik och telekommunikationsutrustning",http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,TN3u_buC_wJF,"Distributionschef, logistik och transporter",,skos:broadMatch
http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205,datachef,http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205,LF9w_UCf_gow,Chief Data Officer/CDO,,skos:exactMatch
http://data.europa.eu/esco/isco/C3135,"Processövervakare, metallproduktion",http://data.europa.eu/esco/isco/C3135,dh7T_zYY_sSu,Smältare/Smältverksoperatör,,skos:narrowMatch
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,kriminolog,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,AWFs_F83_12N,Kriminolog,,skos:exactMatch
http://data.europa.eu/esco/isco/C2411,Revisorer m.fl.,http://data.europa.eu/esco/isco/C2411,Aqbg_XW3_UGb,Koncerncontroller,,skos:narrowMatch
http://data.europa.eu/esco/occupation/1f305576-f57c-42c7-a139-728c72393cd4,"trader, energimarknaden",http://data.europa.eu/esco/occupation/1f305576-f57c-42c7-a139-728c72393cd4,edHP_yoz_SJM,Trader,,skos:broadMatch
http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,mediedesigner,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,PTs4_wYQ_zDP,Webbdesigner,,skos:narrowMatch
http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,fysiker,http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,M3HD_hZH_XoQ,"Forensiker, fysiker",,skos:narrowMatch
http://data.europa.eu/esco/occupation/1ee8dfca-19b0-4e1a-88ed-68548f80951b,"importchef, blommor och växter",http://data.europa.eu/esco/occupation/1ee8dfca-19b0-4e1a-88ed-68548f80951b,SP9m_RM4_vJV,Importchef,,skos:broadMatch
http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,gruvmätare,http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,onYY_248_pWi,"Mättekniker, geologi",,skos:broadMatch
http://data.europa.eu/esco/isco/C2421,Lednings- och organisationsutvecklare,http://data.europa.eu/esco/isco/C2421,Wui8_Q9N_NVc,Verksamhetsarkitekt,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d410283-865d-4cbb-acae-ac7f69d9cf26,fordonsingenjör,http://data.europa.eu/esco/occupation/8d410283-865d-4cbb-acae-ac7f69d9cf26,WWXN_Y22_6fy,Fordonsingenjör,,skos:exactMatch
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,rekryteringskonsult,http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,1d3z_y59_2Hm,HR-konsult/PA-konsult,,skos:broadMatch
http://data.europa.eu/esco/occupation/2c8a4b72-21f4-4ab1-9dbd-1cae779211b7,gallerichef,http://data.europa.eu/esco/occupation/2c8a4b72-21f4-4ab1-9dbd-1cae779211b7,nvUH_JLD_s4F,Verkställande direktör/VD,,skos:broadMatch
http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,fysiker,http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,6T6w_6Kk_b8S,Partikelfysiker,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,distriktssköterska,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,n2Tp_B8E_gED,Distriktssköterska,,skos:exactMatch
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,distributionschef,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,ki2e_HkW_ToH,"Produktionschef, logistik/Produktionschef, transporter",,skos:narrowMatch
http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,"importchef, kontorsmöbler",http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,SP9m_RM4_vJV,Importchef,,skos:broadMatch
http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996,ammunitionsröjare,http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996,UDVa_DtE_Fpb,Soldat/Sjöman,,skos:broadMatch
http://data.europa.eu/esco/isco/C3131,"Drifttekniker, värmekraftverk m.m.",http://data.europa.eu/esco/isco/C3131,zx5U_1JE_XtB,"Kylmaskinist, kyl- och frysanläggning",,skos:narrowMatch
http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,automationsingenjör,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,rncq_GAq_KMx,"Automationsingenjör, maskin",,skos:narrowMatch
http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,"butikschef, telekommunikationsutrustning",http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/isco/C1346,Bank- och försäkringschefer,http://data.europa.eu/esco/isco/C1346,k5d5_vJj_ND2,Aktiechef,,skos:narrowMatch
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,"civilingenjör, kemi",http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,a5jk_5B8_xtr,"Civilingenjör, kvalitet, kemiteknik",,skos:narrowMatch
http://data.europa.eu/esco/occupation/94e0bedd-e56e-42be-a5a4-b74a260f437c,avdelningschef,http://data.europa.eu/esco/occupation/94e0bedd-e56e-42be-a5a4-b74a260f437c,bTFW_bv5_Cs6,"Avdelningschef, bank",,skos:narrowMatch
http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee,tillverkningschef,http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee,bjDH_v5M_2gn,"Produktionschef, tillverkning",,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialistsjuksköterska,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,P255_NB8_Aa7,Kontaktsjuksköterska,,skos:narrowMatch
http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff,signalspaningsoperatör,http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff,UDVa_DtE_Fpb,Soldat/Sjöman,,skos:broadMatch
http://data.europa.eu/esco/isco/C2146,"Civilingenjörer m.fl., gruvteknik och metallurgi",http://data.europa.eu/esco/isco/C2146,VEBd_otK_nKq,Valsverksingenjör,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2132,"Rådgivare inom jordbruk, skogsbruk och fiske",http://data.europa.eu/esco/isco/C2132,x42Z_9vG_pPF,Viltmästare,,skos:narrowMatch
http://data.europa.eu/esco/isco/C3113,Elingenjörer och eltekniker,http://data.europa.eu/esco/isco/C3113,aRFB_gjn_92K,Eltekniker,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2421,Lednings- och organisationsutvecklare,http://data.europa.eu/esco/isco/C2421,U1YF_JRy_qoo,Administrativ utvecklare,,skos:narrowMatch
http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,"arbetsledare, VVS",http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,1Kv4_35e_BX3,"Arbetsledare, ventilation",,skos:narrowMatch
http://data.europa.eu/esco/isco/C1431,"Chefer för sport-, fritids- och kulturcenter",http://data.europa.eu/esco/isco/C1431,PgFi_Hz3_6Ga,Golfbaneföreståndare,,skos:narrowMatch
http://data.europa.eu/esco/isco/C3119,Övriga ingenjörer och tekniker,http://data.europa.eu/esco/isco/C3119,YH17_Di5_XMA,"Planeringsingenjör, textil, trä, glas, förpackningar",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2636,Präster,http://data.europa.eu/esco/isco/C2636,Zafp_rUq_z3A,Sjukhuspräst,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2432,"Informatörer, kommunikatörer och PR-specialister",http://data.europa.eu/esco/isco/C2432,TxpA_wa5_FBf,Mediakonsulent,,skos:narrowMatch
http://data.europa.eu/esco/isco/C1311,Driftchefer inom jordbruk och skogsbruk,http://data.europa.eu/esco/isco/C1311,Lpbi_kUf_VeM,"Driftchef, skogsbruk",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3115,Maskiningenjörer och maskintekniker,http://data.europa.eu/esco/isco/C3115,9UWD_XwF_4nX,Bilinspektör,,skos:narrowMatch
http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,"driftschef, vägtransport",http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,TN3u_buC_wJF,"Distributionschef, logistik och transporter",,skos:broadMatch
http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3,infanterisoldat,http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3,UDVa_DtE_Fpb,Soldat/Sjöman,,skos:broadMatch
http://data.europa.eu/esco/occupation/b156960c-8508-4067-908d-f167847c55b1,"chef, stenbrott",http://data.europa.eu/esco/occupation/b156960c-8508-4067-908d-f167847c55b1,kaYc_63k_cGC,Chefer inom gruvdrift,,skos:broadMatch
http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,"butikschef, möbelaffär",http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/isco/C1120,"Verkställande direktörer, verkschefer m.fl.",http://data.europa.eu/esco/isco/C1120,M4Ld_18g_XzK,"Förlagschef, tidning",,skos:narrowMatch
http://data.europa.eu/esco/occupation/82e37849-30ec-4461-a40e-263d4c984f88,paleontolog,http://data.europa.eu/esco/occupation/82e37849-30ec-4461-a40e-263d4c984f88,RxXh_WPg_cwF,Paleontolog,,skos:exactMatch
http://data.europa.eu/esco/isco/C2352,Specialpedagoger m.fl.,http://data.europa.eu/esco/isco/C2352,ViNH_ews_HsT,Talpedagog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,"butikschef, tobaksvaror",http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/isco/C1343,Chefer inom äldrevård,http://data.europa.eu/esco/isco/C1343,FfUx_CAo_YKd,"Områdeschef, äldre- och handikappomsorg",,skos:narrowMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,advokat,http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,z9o2_QAt_esg,Tvistemålsadvokat,,skos:narrowMatch
http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91,elektroniktekniker,http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91,a46P_3cL_149,Elektronikkonstruktör,,skos:narrowMatch
http://data.europa.eu/esco/occupation/4bef1707-a251-427e-9d8b-96595ec38d45,förlagsredaktör,http://data.europa.eu/esco/occupation/4bef1707-a251-427e-9d8b-96595ec38d45,g4pc_eLB_HXn,Förlagsredaktör,,skos:exactMatch
http://data.europa.eu/esco/isco/C2411,Revisorer m.fl.,http://data.europa.eu/esco/isco/C2411,eirM_Tfo_qRu,Budgetplanerare,,skos:narrowMatch
http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,byggekonom,http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,wV1P_Ms5_HB2,Byggnadskalkylator/Anbudsingenjör,,skos:exactMatch
http://data.europa.eu/esco/isco/C1213,Förvaltnings- och planeringschefer,http://data.europa.eu/esco/isco/C1213,LJZw_d7H_QWZ,"Förvaltningschef, landsting",,skos:narrowMatch
http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,företagsrådgivare,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,ZwtT_u1t_CsN,Företagsrådgivare,,skos:broadMatch
http://data.europa.eu/esco/occupation/f33a70bd-c5b6-495d-8e0c-5e2c6e56d93e,kraftverksoperatör,http://data.europa.eu/esco/occupation/f33a70bd-c5b6-495d-8e0c-5e2c6e56d93e,EUbK_SKX_mHa,Kraftverksoperatör,,skos:exactMatch
http://data.europa.eu/esco/occupation/84f20f5d-149a-4512-b319-18a81d3d6026,stuntman,http://data.europa.eu/esco/occupation/84f20f5d-149a-4512-b319-18a81d3d6026,xdJA_FH6_Eqv,Stuntman,,skos:exactMatch
http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185,"importchef, fisk, skaldjur och blötdjur",http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185,SP9m_RM4_vJV,Importchef,,skos:broadMatch
http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,"butikschef, ammunition",http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,marinofficer,http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,fsDP_fPf_xfC,Officer,,skos:broadMatch
http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,"butikschef, textilier",http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef,inkassohandläggare,http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef,LmMs_vdL_1NR,Inkassohandläggare,,skos:exactMatch
http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,arbetsledare inom bygg och anläggning,http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,A6CQ_XVJ_iy4,"Arbetsledare, anläggning",,skos:exactMatch
http://data.europa.eu/esco/isco/C2423,Personaltjänstemän och yrkesvägledare,http://data.europa.eu/esco/isco/C2423,KYPa_Jv8_ZbU,Studie- och yrkesvägledare,,skos:narrowMatch
http://data.europa.eu/esco/isco/C1213,Förvaltnings- och planeringschefer,http://data.europa.eu/esco/isco/C1213,CzL7_oqF_zrY,Länsarkitekt,,skos:narrowMatch
http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09,"ingenjör, medicinsk teknik",http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09,eQpn_LHp_c2a,"Civilingenjör, medicinsk teknik",,skos:exactMatch
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,distributionschef,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,TN3u_buC_wJF,"Distributionschef, logistik och transporter",,skos:narrowMatch
http://data.europa.eu/esco/occupation/ce53a1b2-2fec-4d04-9390-47fb3dd525f0,socialsekreterare,http://data.europa.eu/esco/occupation/ce53a1b2-2fec-4d04-9390-47fb3dd525f0,FwM7_WYB_qgc,Socialsekreterare,,skos:exactMatch
http://data.europa.eu/esco/isco/C1345,Chefer inom utbildning,http://data.europa.eu/esco/isco/C1345,edK4_xTQ_5Pe,Trafikskolechef,,skos:narrowMatch
http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,"distributionschef, maskiner, industriell utrustning, fartyg och luftfartyg",http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,TN3u_buC_wJF,"Distributionschef, logistik och transporter",,skos:broadMatch
http://data.europa.eu/esco/occupation/5ac65daa-0896-4193-9f0e-8b00746b78a1,"forskarassistent, högskola",http://data.europa.eu/esco/occupation/5ac65daa-0896-4193-9f0e-8b00746b78a1,2iBk_N8d_Gm4,Forskarassistent,,skos:exactMatch
http://data.europa.eu/esco/occupation/72bcb223-da77-4ed5-a03a-796fd5ece728,bildlärare,http://data.europa.eu/esco/occupation/72bcb223-da77-4ed5-a03a-796fd5ece728,jUbF_gem_LC8,Bildpedagog,,skos:exactMatch
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,logistikchef,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,AFXd_nYV_aT3,Speditionschef,,skos:narrowMatch
http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,"butikschef, frukt och grönsaker",http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,WWVG_4sM_faC,Butikschef,,skos:broadMatch
http://data.europa.eu/esco/occupation/ad8ab454-b506-46a5-afd3-66bbffd54115,kartograf,http://data.europa.eu/esco/occupation/ad8ab454-b506-46a5-afd3-66bbffd54115,bsth_VZF_chf,Karttekniker,,skos:closeMatch
http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8,interaktionsdesigner,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8,QQjZ_NAN_bDR,Interaktionsdesigner,,skos:exactMatch
http://data.europa.eu/esco/isco/C2355,Övriga lärare i konstnärliga ämnen,http://data.europa.eu/esco/isco/C2355,D8xk_1Sz_Dqo,Eurytmist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/4ce42c3c-8a46-40b6-9274-1f5cee3c5cba,veterinär,http://data.europa.eu/esco/occupation/4ce42c3c-8a46-40b6-9274-1f5cee3c5cba,fQUU_9BL_qRa,Länsveterinär,,skos:exactMatch
http://data.europa.eu/esco/occupation/caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,"handläggare, offentlig förvaltning",http://data.europa.eu/esco/occupation/caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,Gas4_5AR_GZC,Departementssekreterare,,skos:narrowMatch
