Mapping project name,ESCO - ROME
Mapping project author,Pôle emploi - France
Mapping project version,V1.4
Mapping project version date,13/07/2022
Classification 1 Name,ESCO
Classification 1 Concept type,occupation
Classification 1 Version,1.1
Classification 1 Language,fr
Classification 1 Landing page,https://esco.ec.europa.eu/fr/classification/occupation_main
Classification 2 Name,ROME 
Classification 2 Concept type,occupation
Classification 2 Version,V3.0
Classification 2 Language,fr
Classification 2 Landing page,https://www.pole-emploi.fr/employeur/vos-recrutements/le-rome-et-les-fiches-metiers.html


classification 1 ID,classification 1 prefered label,classification 2 ID,classification 2 prefered label,mapping relation
http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,technicien agricole/technicienne agricole,20286,Technicien / Technicienne viticole,skos:broadMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,38324,Conseiller / Conseillère en génie climatique agricole,skos:closeMatch
http://data.europa.eu/esco/occupation/319f9864-7f13-4b0c-a827-d50295e239ad,technicien du transfert d’embryons animaux/technicienne du transfert d’embryons animaux,10401,Agent / Agente de collecte d'embryons,skos:closeMatch
http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,contrôleur en production laitière,10566,Agent / Agente de production laitière,skos:closeMatch
http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,conseiller d'élevage/conseillère d'élevage,10754,Agent / Agente sanitaire apicole,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,10755,Agent / Agente sanitaire de l'agriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,technicien agricole/technicienne agricole,10759,Agent / Agente technique agricole,skos:closeMatch
http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,conseiller d'élevage/conseillère d'élevage,10778,Agent / Agente technique d'élevage,skos:closeMatch
http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,technicien agricole/technicienne agricole,10789,Agent / Agente technique en produits de traitement,skos:closeMatch
http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,conseiller d'élevage/conseillère d'élevage,11330,Assistant / Assistante sanitaire apicole,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,13594,Contrôleur / Contrôleuse de croissance de l'agriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,13595,Contrôleur / Contrôleuse de culture,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,13612,Contrôleur / Contrôleuse de performance,skos:closeMatch
http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,contrôleur en production laitière,13642,Contrôleur laitier / Contrôleuse laitière,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,13662,Contrôleur / Contrôleuse viticole,skos:closeMatch
http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,conseiller d'élevage/conseillère d'élevage,13665,Contrôleur-pointeur / Contrôleuse-pointeuse,skos:closeMatch
http://data.europa.eu/esco/occupation/15cc27b1-7358-48ed-9fb8-69ffe9f1fc98,technicien de l’insémination artificielle animale/technicienne de l’insémination artificielle animale,15918,Inséminateur artificiel / Inséminatrice artificielle,skos:closeMatch
http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,contrôleur en production laitière,17673,Peseur laitier / Peseuse laitière,skos:closeMatch
http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,technicien agricole/technicienne agricole,19652,Technicien / Technicienne agricole,skos:exactMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,19724,Technicien / Technicienne de contrôle de croissance de l'agriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,contrôleur en production laitière,19736,Technicien / Technicienne de contrôle laitier,skos:closeMatch
http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,contrôleur en production laitière,19917,Technicien / Technicienne de production laitière,skos:closeMatch
http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,technicien agricole/technicienne agricole,19951,Technicien / Technicienne des services vétérinaires,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,10804,Agro-économiste,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,11522,Bio-ingénieur / Bio-ingénieure,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,11824,Chargé / Chargée de mission en agriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,11861,Chargé / Chargée de recherche en agriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,11896,Chargé / Chargée d'études agricoles,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,11903,Chargé / Chargée d'études économiques en agriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,11906,Chargé / Chargée d'études en développement agricole,skos:closeMatch
http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,coordonnateur de programmes environnementaux/coordonnatrice de programmes environnementaux,11907,Chargé / Chargée d'études en développement rural,skos:closeMatch
http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34,conseiller en environnement/conseillère en environnement,11910,Chargé / Chargée d'études environnement,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,14931,Expérimentateur / Expérimentatrice en agriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,14932,Expert agricole et foncier / Experte agricole et foncière,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,14934,Expert / Experte cynégétique,skos:closeMatch
http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,analyste environnement en aquaculture,14936,Expert / Experte en aquaculture,skos:closeMatch
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,ingénieur génie de l’environnement/ingénieure génie de l’environnement,14948,Expert forestier / Experte forestière,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,15575,Ingénieur / Ingénieure agro-environnement,skos:closeMatch
http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,conseiller halieutique/conseillère halieutique,15576,Ingénieur / Ingénieure agro-halieute,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronome,15577,Ingénieur / Ingénieure agronome,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15583,Ingénieur / Ingénieure arboricole,skos:closeMatch
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,ingénieur génie de l’environnement/ingénieure génie de l’environnement,15682,Ingénieur / Ingénieure des eaux et forêts,skos:closeMatch
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,ingénieur génie de l’environnement/ingénieure génie de l’environnement,15685,Ingénieur / Ingénieure des techniques forestières,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15686,Ingénieur / Ingénieure des travaux agricoles,skos:closeMatch
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,ingénieur génie de l’environnement/ingénieure génie de l’environnement,15688,Ingénieur / Ingénieure des travaux des eaux et forêts,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15692,Ingénieur / Ingénieure des travaux ruraux,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15711,Ingénieur / Ingénieure d'études et de recherche agricoles,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15723,Ingénieur / Ingénieure du génie rural,skos:closeMatch
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,ingénieur génie de l’environnement/ingénieure génie de l’environnement,15724,Ingénieur / Ingénieure du génie rural des eaux et forêts -IGREF-,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15760,Ingénieur / Ingénieure en expérimentation animale,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15761,Ingénieur / Ingénieure en expérimentation végétale,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15788,Ingénieur / Ingénieure en techniques d'expérimentation animale,skos:closeMatch
http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,conseiller halieutique/conseillère halieutique,15814,Ingénieur / Ingénieure halieute,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15815,Ingénieur / Ingénieure horticole,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,15852,Ingénieur / Ingénieure paysagiste,skos:closeMatch
http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,écologue,200081,Ingénieur / Ingénieure écologue,skos:closeMatch
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,ingénieur génie de l’environnement/ingénieure génie de l’environnement,200082,Ingénieur / Ingénieure méthanisation,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,38760,Chargé / Chargée de mission biodiversité,skos:closeMatch
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,38761,Chargé / Chargée d'études en biodiversité,skos:closeMatch
http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319,chargé de mission patrimoine naturel/chargée de mission patrimoine naturel,38762,Chargé / Chargée d'études du patrimoine naturel,skos:closeMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,10806,Aide agricole en arboriculture,skos:closeMatch
http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169,arboriculteur/arboricultrice,10810,Aide agricole en production fruitière,skos:closeMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,10814,Aide agricole en viticulture,skos:closeMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,10815,Aide arboricole,skos:closeMatch
http://data.europa.eu/esco/occupation/e5e3ea36-4ed9-4c57-987c-9974385551a8,ouvrier viticole/ouvrière viticole,10862,Aide viticole,skos:closeMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,10864,Aide-arboriculteur / Aide-arboricultrice,skos:closeMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,10886,Aide-pépiniériste,skos:closeMatch
http://data.europa.eu/esco/occupation/e5e3ea36-4ed9-4c57-987c-9974385551a8,ouvrier viticole/ouvrière viticole,10900,Aide-viticulteur / Aide-viticultrice,skos:closeMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,13853,Cueilleur / Cueilleuse de cerises,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,13855,Cueilleur / Cueilleuse de fruits,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,13856,Cueilleur / Cueilleuse de pêches,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,13857,Cueilleur / Cueilleuse de poires,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,13858,Cueilleur / Cueilleuse de pommes,skos:broadMatch
http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169,arboriculteur/arboricultrice,17817,Planteur / Planteuse de bananes,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,17892,Porteur / Porteuse de hottes,skos:broadMatch
http://data.europa.eu/esco/occupation/e5e3ea36-4ed9-4c57-987c-9974385551a8,ouvrier viticole/ouvrière viticole,20510,Vendangeur / Vendangeuse,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,10807,Aide agricole en maraîchage-horticulture,skos:closeMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,10808,Aide agricole en polyculture,skos:closeMatch
http://data.europa.eu/esco/occupation/1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883,ouvrier horticole/ouvrière horticole,10809,Aide agricole en production florale,skos:closeMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,10812,Aide agricole en production légumière,skos:closeMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,10813,Aide agricole en production végétale,skos:closeMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,10849,Aide horticole,skos:closeMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,10853,Aide maraîcher / maraîchère,skos:closeMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,11710,Castreur / Castreuse de maïs,skos:closeMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,13775,Coupeur / Coupeuse de canne à sucre,skos:broadMatch
http://data.europa.eu/esco/occupation/5f84de7d-5008-45c4-a993-8066388e0756,trieur de feuilles de tabac/trieuse de feuilles de tabac,13854,Cueilleur / Cueilleuse de feuilles de tabac,skos:closeMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,17818,Planteur / Planteuse de café - thé,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,17819,Planteur / Planteuse de canne à sucre,skos:broadMatch
http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,ouvrier agricole/ouvrière agricole,17820,Planteur / Planteuse de tabac,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,18275,Ramasseur / Ramasseuse d'ail,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,18276,Ramasseur / Ramasseuse d'asperges,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,18277,Ramasseur / Ramasseuse de champignons,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,18278,Ramasseur / Ramasseuse de légumes,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,18279,Ramasseur / Ramasseuse de pommes de terre,skos:broadMatch
http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,cueilleur de fruits et légumes/cueilleuse de fruits et légumes,18281,Ramasseur / Ramasseuse d'endives,skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10811,Aide agricole en production laitière,skos:broadMatch
http://data.europa.eu/esco/occupation/fbf23c18-d9a3-4349-83dc-2bc39948bdf7,ouvrier de récolte en aquaculture/ouvrière de récolte en aquaculture,10825,Aide de conchyliculture,skos:closeMatch
http://data.europa.eu/esco/occupation/fbf23c18-d9a3-4349-83dc-2bc39948bdf7,ouvrier de récolte en aquaculture/ouvrière de récolte en aquaculture,10829,Aide de pisciculture,skos:closeMatch
http://data.europa.eu/esco/occupation/fbf23c18-d9a3-4349-83dc-2bc39948bdf7,ouvrier de récolte en aquaculture/ouvrière de récolte en aquaculture,10832,Aide d'élevage aquacole,skos:closeMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10833,Aide d'élevage bovin,skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10834,Aide d'élevage caprin,skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10835,Aide d'élevage cunicole (lapins),skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10836,Aide d'élevage de chevaux,skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10837,Aide d'élevage en production de volaille,skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10838,Aide d'élevage en production laitière,skos:broadMatch
http://data.europa.eu/esco/occupation/fbf23c18-d9a3-4349-83dc-2bc39948bdf7,ouvrier de récolte en aquaculture/ouvrière de récolte en aquaculture,10839,Aide d'élevage ostréicole,skos:closeMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10840,Aide d'élevage ovin,skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10841,Aide d'élevage porcin,skos:broadMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,10898,Aide-vacher / Aide-vachère,skos:broadMatch
http://data.europa.eu/esco/occupation/beedd3c0-d3e2-4efe-8f39-381df669ee35,palefrenier/palefrenière,17546,Palefrenier / Palefrenière,skos:exactMatch
http://data.europa.eu/esco/occupation/a1acd539-c359-4af3-8a4a-07f1b611e368,attrapeur de volaille/attrapeuse de volaille,18280,Ramasseur / Ramasseuse de volaille,skos:closeMatch
http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791,aide d'élevage,18282,Ramasseur / Ramasseuse d'oeufs,skos:broadMatch
http://data.europa.eu/esco/occupation/8050a89e-563b-4073-943b-84b0c4286c1f,sexeur de volailles/sexeuse de volailles,19431,Sexeur / Sexeuse de volailles,skos:exactMatch
